leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
,2500000.0,,2500000.0,2500000.0,2500000.0,2500000.0,,,,2500000.0,2500000.0,2500000.0,,,,,,,,,2500000.0,,,,2500000.0,,2500000.0,2500000.0,,,,,,,,,,2500000.0
,,600000.0,,,600000.0,,,,,,600000.0,,,,,,,600000.0,,600000.0,600000.0,,,,600000.0,,,,,,,,,,,,,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000000.0,,,,,,,,,,,,6000000.0,,,,,,,6000000.0,,,,,6000000.0,,,6000000.0,,,,6000000.0,6000000.0,,,,,,6000000.0
,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
,,,,,,800000.0,800000.0,,,800000.0,800000.0,800000.0,,800000.0,,,800000.0,800000.0,,,,,,,,,,,,,,,,800000.0,,800000.0,,800000.0
,,,,,,,,,,,,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0
,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
,,,,,,110000.0,,,,,,,,,,,,,,,,,110000.0,,,,,110000.0,,,,,,,110000.0,110000.0,,110000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
,4800000.0,,,,4800000.0,4800000.0,,,,,,4800000.0,4800000.0,,,,,4800000.0,,4800000.0,4800000.0,,,4800000.0,4800000.0,,,4800000.0,,,,2000000.0,,,,,,4800000.0
,,,,,,,7200000.0,,,,,,,,,,,,,,,,,,,7200000.0,,,,,,,,,,,,7200000.0
,970000.0,,,,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,,,,,970000.0
2000000.0,,,,,2000000.0,2000000.0,,,,,2000000.0,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,,,2000000.0
4500000.0,,4500000.0,,4500000.0,4500000.0,,4500000.0,4500000.0,4500000.0,,,4500000.0,,,4500000.0,,4500000.0,4500000.0,4500000.0,4500000.0,,,4500000.0,,4500000.0,,4500000.0,,4500000.0,4500000.0,,,,,,,,4500000.0
,2200000.0,2200000.0,2200000.0,2200000.0,,,,2200000.0,,,,2200000.0,,2200000.0,,,2200000.0,2200000.0,2200000.0,,,,,,,2200000.0,,,2200000.0,,,,2200000.0,2200000.0,,,,2200000.0
,,,,,,,4000000.0,,,4000000.0,,4000000.0,,4000000.0,,,,,4000000.0,,,,4000000.0,4000000.0,,4000000.0,4000000.0,,,,4000000.0,,,50000.0,,4000000.0,,4000000.0
,,,,,,3100000.0,3100000.0,,,,,,3100000.0,,,3100000.0,3100000.0,,3100000.0,3100000.0,,3100000.0,,,3100000.0,,,,,,,,,,,,,3100000.0
,,,,,,,600000.0,,,,600000.0,600000.0,600000.0,,600000.0,600000.0,600000.0,,600000.0,,,,,,,,,600000.0,,,,,,,,,,600000.0
,,,,,,,,,654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000.0
10000000.0,10000000.0,,,10000000.0,10000000.0,,,10000000.0,,,,,10000000.0,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,10000000.0
,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0
,,5000000.0,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,5000000.0,5000000.0,,,,,,,,,,2000000.0,,,,,5000000.0
5760000.0,5760000.0,,5760000.0,5760000.0,5760000.0,5760000.0,,5760000.0,5760000.0,5760000.0,5760000.0,,5760000.0,5760000.0,,,5760000.0,,5760000.0,5760000.0,,,,5760000.0,,5760000.0,,5760000.0,,,5760000.0,5760000.0,5760000.0,5760000.0,,,,5760000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1680000.0,,,,,,,,,,,,,,,,,,,,,,,,1680000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0
,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10933333.34,,,,,6000000.0
5775000.0,,5775000.0,,,,,,,,,,,,,,,,,,,5775000.0,,,,,,,,,,,,,,,5000000.0,,5775000.0
,,,34307.7,,,34307.7,,,,,,,,,,34307.7,,,,,,,,,,,,,,,,,34307.7,,,,,34307.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308000.0,1308000.0,,,1308000.0,,,,,,,,,1308000.0,,,,,,,1308000.0,,1308000.0,,,,1308000.0,,,,,,,,,,1308000.0,,1308000.0
,,,436000.0,,,,,,436000.0,436000.0,,,,,,,,,,,436000.0,436000.0,,,,,,,,,,,,,,,,436000.0
,,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,,,,,,,,,5000000.0,,,,,,,,5000000.0
,,,,,,,,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,3400000.0,3400000.0,3400000.0,,3400000.0,3400000.0,3400000.0,3400000.0,,,,,,,3400000.0,,3400000.0,,,,,,,,,,,,,,,,,,,,,3400000.0
,,,38333333.34,38333333.34,,38333333.34,,,,,,38333333.34,,,,,38333333.34,,,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,,38333333.34,38333333.34,38333333.34,,,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34
,,,,,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,4000000.0,,,4000000.0,4000000.0,,,4000000.0,4000000.0,,,,,,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8340000.0,,,,,8340000.0,,,,8340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340000.0
,,14500000.0,,,,14500000.0,,,,,,,,14500000.0,,,,,,,,,,,,,,,,,,,,,,,,14500000.0
,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0
,,,800000.0,800000.0,,800000.0,,,800000.0,,800000.0,800000.0,,800000.0,800000.0,,,800000.0,,,800000.0,800000.0,,,,,800000.0,,,800000.0,800000.0,800000.0,,,,800000.0,800000.0,800000.0
,210000.0,,,,210000.0,210000.0,210000.0,,210000.0,,210000.0,,,,,,,,,,,210000.0,,210000.0,,,210000.0,,,,210000.0,,,,,,,210000.0
,,8000000.0,8000000.0,8000000.0,,8000000.0,8000000.0,8000000.0,,8000000.0,8000000.0,,,,,,,,,,8000000.0,,8000000.0,,,8000000.0,8000000.0,8000000.0,,8000000.0,,8000000.0,8000000.0,8000000.0,8000000.0,,,8000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000.0
,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,,,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,,,,,6000000.0
26356000.0,,,,,26356000.0,26356000.0,,,,26356000.0,26356000.0,,26356000.0,,,,,,,26356000.0,,26356000.0,26356000.0,26356000.0,26356000.0,,,,,,,,,,,,,26356000.0
440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0
,,,,,,,,350000.0,350000.0,,,,,,,,350000.0,,,,,,,,,,,,,,,,,,,,,350000.0
,,,,,,,,1700000.0,,1700000.0,,,,,1700000.0,1700000.0,,,,,1700000.0,1700000.0,1700000.0,,,,,,1700000.0,1700000.0,,,1700000.0,1700000.0,,,,1700000.0
,2145000.0,2145000.0,2145000.0,,,2145000.0,2145000.0,,2145000.0,2145000.0,2145000.0,,,,,2145000.0,,2145000.0,,,,,2145000.0,,2145000.0,,2145000.0,2145000.0,,,2145000.0,,,,,,2145000.0,2145000.0
,,,,,100000.0,100000.0,,,,100000.0,100000.0,,,,,,,100000.0,100000.0,100000.0,,,,,,,,,,,,,,,,,,100000.0
1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,,,1420500.0,,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0
,13000000.0,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,,,,,,,13000000.0,13000000.0,13000000.0,,,,13000000.0,,,,,,,13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,,,,,,,,2000000.0,,,,,2000000.0,,,2000000.0,,,,2000000.0,,,2000000.0,,,,,,,2000000.0
,4300000.0,4300000.0,,4300000.0,,,,,,,,,4300000.0,,,,,4300000.0,,,,4300000.0,,,,,,,,4300000.0,4300000.0,,,,,,,4300000.0
,,600000.0,600000.0,,,,600000.0,600000.0,600000.0,,,,600000.0,,,,,,,,,,600000.0,600000.0,,,,,,600000.0,,,,,,,,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6080000.0,,6080000.0,,,,,,6080000.0,6080000.0,6080000.0,,,6080000.0,,,,,,,,,,6080000.0,,,,,,,,,,,6080000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,,147090.9,147090.9,147090.9,147090.9,,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,,,147090.9,,,,,,147090.9
,2800000.0,,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,2800000.0,,,2800000.0,2800000.0,,,,,,,2800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8750000.0,8750000.0,,,,,8750000.0,,8750000.0,8750000.0,,,8750000.0,8750000.0,,,8750000.0,,,,,8750000.0,,,,,,,,,,,,8750000.0
,,300000.0,300000.0,,,,,,300000.0,300000.0,,,,,,300000.0,,300000.0,300000.0,300000.0,,,300000.0,,,,,,,,,,,300000.0,,,,300000.0
13500000.0,,,,13500000.0,,,,,,13500000.0,13500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13500000.0
,,,,14200000.0,14200000.0,,14200000.0,,14200000.0,,,,,,,,,,,,,,,,14200000.0,,14200000.0,,14200000.0,,,,32000.0,,,,,14200000.0
,730000.0,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,,,,,,,,,,,730000.0
,,,,,,,,,,,,11500000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,11500000.0
,,,,,,,,,,,,40000000.0,,,92000.0,45000000.0,40000000.0,40000000.0,,,,45000000.0,,,,,,40000000.0,,,,,,,,,,40000000.0
455000.0,455000.0,,455000.0,,,455000.0,455000.0,455000.0,,455000.0,455000.0,,,,455000.0,455000.0,,455000.0,,,,,455000.0,,455000.0,,,,,,,,455000.0,455000.0,455000.0,,,455000.0
,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,400000.0
,20000000.0,20000000.0,20000000.0,,,,20000000.0,20000000.0,,20000000.0,,,20000000.0,,20000000.0,20000000.0,,,,,,,,,,,,20000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,,,,,20000000.0
,788000.0,,788000.0,788000.0,788000.0,,,,788000.0,788000.0,788000.0,788000.0,788000.0,,,,788000.0,788000.0,,,788000.0,,788000.0,,,788000.0,788000.0,788000.0,788000.0,788000.0,788000.0,,,,,,,788000.0
,,,10000000.0,,,,,,,,,,,,,10000000.0,,,,,,,,10000000.0,,,,,,,10000000.0,,,,,,,10000000.0
,,,,60000.0,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0
38000.0,,,,,,,,,,,38000.0,,,,38000.0,,,,,,,38000.0,,,,,,,,,,,,,,,,38000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000000.0,,,,2000000.0,,2000000.0,,,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,,,,,2000000.0,,2000000.0,,,,,2000000.0,,,,,,,2000000.0
,,,98000.0,,98000.0,98000.0,,98000.0,,,98000.0,,98000.0,98000.0,,,,,98000.0,,98000.0,,98000.0,,98000.0,98000.0,,,,,98000.0,,,,,,,98000.0
214666.66,214666.66,,,,214666.66,,,,,,,,,,214666.66,,214666.66,,,,,214666.66,214666.66,,,,,214666.66,214666.66,214666.66,,,,,,,,214666.66
,,10000000.0,,,,,,,,,10000000.0,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,10000000.0
260000.0,260000.0,,,,,,,,,,,,260000.0,,,,,,,260000.0,,260000.0,,,,,2600000.0,,,,,,,,,,,260000.0
310000.0,310000.0,310000.0,310000.0,,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,,,,,,,,,,,,,,,,,,,310000.0,,,,,310000.0
,50000.0,,,,,50000.0,50000.0,,,,50000.0,50000.0,50000.0,,,50000.0,,,50000.0,,,,,,50000.0,,,,,,,50000.0,,50000.0,,,,50000.0
,,,,6000000.0,,,6000000.0,,,,,6000000.0,,,6000000.0,,,,,,,,,6000000.0,,,,6000000.0,6000000.0,,,6000000.0,,,6000000.0,,,6000000.0
,600000.0,,,,,,,,,,,600000.0,,,,,,600000.0,600000.0,600000.0,600000.0,,600000.0,,,600000.0,600000.0,600000.0,,600000.0,,600000.0,600000.0,600000.0,600000.0,2500000.0,3000000.0,600000.0
,,,,8100000.0,,,,,,,,,,,,,,,,,,,,,,8100000.0,,,,,,,,,,,,8100000.0
40000.0,,40000.0,40000.0,40000.0,,,40000.0,40000.0,40000.0,40000.0,,40000.0,40000.0,,40000.0,,,,40000.0,,40000.0,40000.0,,40000.0,,40000.0,40000.0,,40000.0,40000.0,,,40000.0,,,40000.0,,40000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,105000.0,105000.0,,,,,105000.0,105000.0,105000.0,105000.0,,,,105000.0,,105000.0,,,,,,,105000.0
,2925000.0,2925000.0,2925000.0,,,,2925000.0,2925000.0,2925000.0,,2925000.0,2925000.0,,,2925000.0,2925000.0,2925000.0,,,,2925000.0,2925000.0,,2925000.0,,,2925000.0,,2925000.0,2925000.0,,,,,,,,2925000.0
,,,,1090000.0,,,1090000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090000.0
,,28337600.0,28337600.0,,,28337600.0,,28337600.0,28337600.0,28337600.0,28337600.0,,,,,,,,,,,,28337600.0,,,,,,,,,,,,,,,28337600.0
,,,,,,5000000.0,,,,,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,5000000.0
,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
,,,,,100000.0,,,,100000.0,,,100000.0,100000.0,,100000.0,,,,100000.0,,,,,,,,,,,,,,,,,,,100000.0
250000.0,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000000.0,4000000.0,,4000000.0,4000000.0,,,4000000.0,,4000000.0,4000000.0,,,,4000000.0,,4000000.0,,4000000.0,,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,,,4000000.0,,,4000000.0,4000000.0,4000000.0,,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,2500000.0,2500000.0,,,,,,,,,,,,,,2500000.0
,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,2000000.0
,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,,3200000.0,,3200000.0,,,,3200000.0,3200000.0,3200000.0,,,,3200000.0,,3200000.0,,3200000.0,3200000.0,,,3200000.0,,,,,,,,3200000.0
,,,,,,,428000.0,,,,,,,428000.0,,428000.0,,,,428000.0,,,,,,,,,,428000.0,,,,,428000.0,428000.0,,428000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352000.0,2352000.0,,2352000.0,,,2352000.0,2352000.0,2352000.0,,2352000.0,2352000.0,2352000.0,2352000.0,,2352000.0,2352000.0,2352000.0,2352000.0,2352000.0,2352000.0,,,,,2352000.0,2352000.0,,,,,,,,,,,,2352000.0
,,1000000.0,,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0
200000.0,,,,,,,,,200000.0,,,,,,,,,,200000.0,,200000.0,,200000.0,,,,,200000.0,,,,,,,,,,200000.0
2000000.0,2000000.0,,,,,,,,,,,2000000.0,,,,,2000000.0,,,,,,2000000.0,,,,,,,,,,,,,,,2000000.0
,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,100000.0
,76000.0,,76000.0,,76000.0,76000.0,,,,,,,76000.0,,,,,,,76000.0,76000.0,,,,76000.0,76000.0,76000.0,,,,76000.0,76000.0,,,76000.0,,,76000.0
3587000.0,,,3587000.0,3587000.0,3587000.0,,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0,3587000.0
,,,,,,,,,,4380000.0,,,,,,,,,,,,,,,,,,4380000.0,,,,,,,,,,4380000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000000.0,,,,4000000.0,,,,4000000.0,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,4000000.0
,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,10000000.0,,10000000.0,,10000000.0,,,,10000000.0,,,,10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,,5100000.0,,5100000.0,5100000.0,5100000.0,,,,,,,,,,,,,,,,,,,5100000.0
,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0
2700000.0,2700000.0,,2700000.0,,2700000.0,,,,2700000.0,2700000.0,2700000.0,,,,2700000.0,,2700000.0,,2700000.0,2700000.0,,,2700000.0,,,,2700000.0,2700000.0,2700000.0,,,,,,2700000.0,,,2700000.0
,800000.0,,,800000.0,800000.0,,,,,800000.0,,,800000.0,800000.0,800000.0,,,,800000.0,800000.0,800000.0,,800000.0,800000.0,,,800000.0,800000.0,800000.0,,,,800000.0,800000.0,,,,800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,3551600.0,,3551600.0,,3551600.0,3551600.0,3551600.0,,,,,,,,,,,,,,,,,,3551600.0
,200000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,200000.0,,,,200000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800000.0,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
1600000.0,1600000.0,,1600000.0,,,,,1600000.0,1600000.0,1600000.0,,,,,1600000.0,,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,,1600000.0,1600000.0
,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,,,4600000.0,,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,,4600000.0,,4600000.0,4600000.0,4600000.0,,,,,4600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890000.0,1890000.0,,,1890000.0,,1890000.0,1890000.0,,,,1890000.0,,1890000.0,,1890000.0,,,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,,1890000.0,,,1890000.0,,,1890000.0,1890000.0,1890000.0,1890000.0,,1890000.0,,1890000.0
500000.0,500000.0,,,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,,,500000.0,500000.0
4000000.0,,4000000.0,4000000.0,4000000.0,,,,,,4000000.0,,4000000.0,,4000000.0,,4000000.0,,,4000000.0,4000000.0,,,,4000000.0,4000000.0,,,4000000.0,4000000.0,,,,,,,,,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1500000.0,,,,,,,1500000.0,,,,,1500000.0,,,1500000.0,,,,1500000.0,1500000.0,,,,,,,,1500000.0
600000.0,,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,,,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,,600000.0,,,600000.0,,600000.0,,600000.0,,,600000.0,,,,,,600000.0
4733600.0,,4733600.0,4733600.0,4733600.0,4733600.0,4733600.0,4733600.0,4733600.0,4733600.0,,,4733600.0,4733600.0,4733600.0,4733600.0,,,4733600.0,4733600.0,4733600.0,4733600.0,4733600.0,,4733600.0,,,4733600.0,4733600.0,4733600.0,,4733600.0,4733600.0,4733600.0,4733600.0,,4733600.0,4733600.0,4733600.0
,,,50000.0,50000.0,50000.0,,,,50000.0,50000.0,,,50000.0,,,,,,,,,,,,,50000.0,50000.0,,,,,,,,,,,50000.0
,,,,8400000.0,8400000.0,,,,8400000.0,8400000.0,,8400000.0,,,,,,,8400000.0,,8400000.0,8400000.0,8400000.0,8400000.0,,,,,,,,,,,,,,8400000.0
,,,,,,,,,,,,,,,2000000.0,,,,,,,2000000.0,,,,,,,,,,,,,,,,2000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15000000.0,15000000.0,15000000.0,,,15000000.0,15000000.0,,15000000.0,15000000.0,15000000.0,15000000.0,,15000000.0,15000000.0,,,15000000.0,15000000.0,15000000.0,,,15000000.0,,15000000.0,15000000.0,,,,15000000.0,15000000.0,,,,,15000000.0,15000000.0,15000000.0
390000.0,,390000.0,390000.0,390000.0,,,390000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0
,,,,,,,,,,,,,,,,,,,,25000000.0,,,,25000000.0,,25000000.0,25000000.0,,,,,,,,,,,25000000.0
1100000.0,,1100000.0,,,,,,,,,1100000.0,,,,,1100000.0,,,,1100000.0,,,,,,,,,,1100000.0,1100000.0,,,,,,,1100000.0
,,,605000.0,605000.0,,,,,,,,605000.0,,,,,605000.0,605000.0,605000.0,605000.0,605000.0,,,,,605000.0,605000.0,605000.0,,,,,,,,,,605000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,,,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,4000000.0
3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,,3012000.0,3012000.0,3012000.0,3012000.0,,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,3012000.0,,,3012000.0,,,,,,,,,,,3012000.0
,,,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
7012000.0,7012000.0,7012000.0,,,7012000.0,7012000.0,7012000.0,,7012000.0,,7012000.0,7012000.0,,,,,,7012000.0,,7012000.0,,,,,,,,,,,,,,,,,,7012000.0
5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,,5352666.66,5352666.66,5352666.66,5352666.66,,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,5352666.66,,,5352666.66,,,,,,,,,,,,5352666.66
7400000.0,,,,7400000.0,,,,,,,,,,,7400000.0,,,,,,,,,10000000.0,,,,,,,,,,,,,,7400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,76000.0,76000.0,,76000.0,,,,,,,,76000.0,,,,76000.0,,,,,,,,,,,,,,,,,76000.0
334000.0,,,,,334000.0,,334000.0,334000.0,,,,,,,,,,334000.0,,,,,334000.0,,,,,,,,,,334000.0,,,,,334000.0
